INDEX,org_dataA, org_dataB 
30351, 137, 140 
30352, 137, 140 
30353, 134, 140 
30354, 135, 139 
30355, 134, 139 
30356, 133, 134 
30357, 133, 135 
30358, 133, 138 
30359, 133, 136 
30360, 133, 133 
30361, 133, 132 
30362, 130, 134 
30363, 130, 133 
30364, 131, 133 
30365, 131, 132 
30366, 128, 131 
30367, 128, 130 
30368, 128, 129 
30369, 128, 130 
30370, 129, 130 
30371, 128, 130 
30372, 128, 129 
30373, 127, 128 
30374, 125, 129 
30375, 129, 128 
30376, 128, 130 
30377, 130, 129 
30378, 128, 129 
30379, 128, 130 
30380, 129, 129 
30381, 130, 128 
30382, 132, 128 
30383, 131, 125 
30384, 127, 122 
30385, 125, 120 
30386, 120, 118 
30387, 117, 114 
30388, 113, 112 
30389, 107, 106 
30390, 106, 104 
30391, 102, 102 
30392, 95, 98 
30393, 90, 91 
30394, 81, 78 
30395, 64, 59 
30396, 51, 47 
30397, 47, 47 
30398, 53, 53 
30399, 64, 63 
30400, 73, 75 
30401, 82, 78 
30402, 75, 81 
30403, 73, 82 
30404, 76, 85 
30405, 76, 85 
30406, 71, 82 
30407, 68, 79 
30408, 61, 79 
30409, 61, 81 
30410, 60, 82 
30411, 60, 81 
30412, 57, 73 
30413, 49, 69 
30414, 48, 66 
30415, 46, 62 
30416, 44, 61 
30417, 43, 55 
30418, 41, 51 
30419, 41, 54 
30420, 45, 55 
30421, 48, 57 
30422, 49, 59 
30423, 49, 63 
30424, 48, 70 
30425, 50, 77 
30426, 52, 81 
30427, 51, 83 
30428, 52, 87 
30429, 55, 92 
30430, 62, 94 
30431, 68, 98 
30432, 78, 103 
30433, 84, 104 
30434, 88, 107 
30435, 94, 115 
30436, 98, 123 
30437, 103, 130 
30438, 113, 135 
30439, 122, 132 
30440, 128, 134 
30441, 131, 135 
30442, 133, 136 
30443, 134, 137 
30444, 135, 136 
30445, 136, 134 
30446, 136, 135 
30447, 135, 136 
30448, 135, 135 
30449, 135, 136 
30450, 136, 136 
30451, 135, 135 
30452, 136, 136 
30453, 135, 133 
30454, 133, 134 
30455, 132, 134 
30456, 132, 133 
30457, 135, 132 
30458, 134, 131 
30459, 131, 131 
30460, 130, 131 
30461, 129, 131 
30462, 131, 131 
30464, 132, 135 
30465, 132, 133 
30466, 132, 133 
30467, 131, 131 
30468, 130, 131 
30469, 130, 134 
30470, 131, 132 
30471, 131, 134 
30472, 131, 134 
30473, 131, 131 
30474, 130, 133 
30475, 130, 130 
30476, 127, 125 
30477, 127, 128 
30478, 126, 127 
30479, 126, 124 
30480, 124, 124 
30481, 124, 124 
30482, 124, 124 
30483, 122, 121 
30484, 119, 119 
30485, 118, 119 
30486, 123, 152 
30487, 166, 185 
30488, 186, 178 
30489, 177, 178 
30490, 172, 178 
30491, 173, 176 
30492, 177, 177 
30493, 174, 176 
30494, 175, 186 
30495, 184, 187 
30496, 188, 180 
30497, 183, 181 
30498, 180, 181 
30499, 176, 183 
30500, 183, 184 
30501, 181, 185 
30502, 182, 188 
30503, 188, 184 
30504, 184, 188 
30505, 186, 186 
30506, 184, 183 
30507, 182, 178 
30508, 178, 181 
30509, 178, 158 
30510, 168, 153 
30511, 149, 185 
30512, 163, 196 
30513, 190, 192 
30514, 193, 193 
30515, 197, 197 
30516, 199, 192 
30517, 198, 191 
30518, 191, 193 
30519, 188, 187 
30520, 190, 171 
30521, 178, 180 
30522, 176, 190 
30523, 189, 187 
30524, 186, 185 
30525, 179, 190 
30526, 175, 186 
30527, 185, 184 
30528, 187, 184 
30529, 185, 183 
30530, 186, 183 
30531, 180, 179 
30532, 180, 176 
30533, 177, 161 
30534, 180, 155 
30535, 164, 174 
30536, 160, 176 
30537, 176, 175 
30538, 182, 173 
30539, 170, 164 
30540, 162, 163 
30541, 167, 168 
30542, 169, 170 
30543, 170, 168 
30544, 167, 161 
30545, 160, 157 
30546, 154, 150 
30547, 143, 130 
30548, 137, 140 
30549, 129, 145 
30550, 117, 152 
30551, 107, 155 
30552, 101, 143 
30553, 98, 123 
30554, 110, 93 
30555, 93, 74 
30556, 73, 79 
30557, 61, 104 
30558, 73, 118 
30559, 103, 118 
30560, 123, 102 
30561, 112, 74 
30562, 81, 58 
30563, 57, 50 
30564, 46, 52 
30565, 44, 58 
30566, 50, 64 
30567, 53, 79 
30568, 62, 56 
30569, 55, 51 
30570, 50, 53 
30571, 49, 46 
30572, 44, 38 
30573, 42, 34 
30574, 38, 32 
30575, 34, 45 
30576, 31, 101 
30577, 43, 148 
30578, 93, 135 
30579, 142, 119 
30580, 140, 133 
30581, 120, 159 
30582, 124, 171 
30583, 157, 164 
30584, 174, 170 
30585, 168, 178 
30586, 168, 186 
30587, 176, 194 
30588, 184, 194 
30589, 193, 187 
30590, 197, 181 
30591, 197, 181 
30592, 195, 185 
30593, 190, 189 
30594, 190, 194 
30595, 192, 160 
30596, 198, 108 
30597, 174, 106 
30598, 122, 118 
30599, 110, 121 
30600, 121, 129 
30601, 126, 135 
30602, 131, 141 
30603, 137, 145 
30604, 139, 149 
30605, 143, 149 
30606, 142, 149 
30607, 141, 146 
30608, 140, 145 
30609, 140, 146 
30610, 140, 146 
30611, 139, 142 
30612, 139, 139 
30613, 134, 141 
30614, 135, 140 
30615, 138, 140 
30616, 136, 137 
30617, 133, 137 
30618, 132, 137 
30619, 134, 135 
30620, 133, 135 
30621, 133, 134 
30622, 132, 133 
30623, 131, 133 
30624, 130, 133 
30625, 129, 132 
30626, 130, 132 
30627, 130, 130 
30628, 130, 128 
30629, 129, 131 
30630, 128, 131 
30631, 129, 131 
30632, 128, 129 
30633, 130, 130 
30634, 129, 131 
30635, 129, 130 
30636, 130, 128 
30637, 129, 127 
30638, 128, 127 
30639, 128, 125 
30640, 125, 123 
30641, 122, 122 
30642, 120, 119 
30643, 118, 116 
30644, 114, 115 
30645, 112, 111 
30646, 106, 107 
30647, 104, 105 
30648, 102, 103 
30649, 98, 96 
30650, 91, 85 
30651, 78, 71 
30652, 59, 54 
30653, 47, 46 
30654, 47, 49 
30655, 53, 57 
30656, 63, 65 
30657, 75, 78 
30658, 78, 86 
30659, 81, 89 
30660, 82, 92 
30661, 85, 95 
30662, 85, 93 
30663, 82, 95 
30664, 79, 95 
30665, 79, 93 
30666, 81, 92 
30667, 82, 89 
30668, 81, 87 
30669, 73, 89 
30670, 69, 88 
30671, 66, 87 
30672, 62, 84 
30673, 61, 81 
30674, 55, 83 
30675, 51, 86 
30676, 54, 86 
30677, 55, 88 
30678, 57, 91 
30679, 59, 93 
30680, 63, 93 
30681, 70, 95 
30682, 77, 94 
30683, 81, 97 
30684, 83, 102 
30685, 87, 103 
30686, 92, 104 
30687, 94, 110 
30688, 98, 115 
30689, 103, 119 
30690, 104, 124 
30691, 107, 128 
30692, 115, 131 
30693, 123, 132 
30694, 130, 134 
30695, 135, 133 
30696, 132, 133 
30697, 134, 135 
30698, 135, 137 
30699, 136, 137 
30700, 137, 136 
30701, 136, 134 
30702, 134, 135 
30703, 135, 136 
30704, 136, 136 
30705, 135, 136 
30706, 136, 136 
30707, 136, 135 
30708, 135, 136 
30709, 136, 133 
30710, 133, 132 
30711, 134, 135 
30712, 134, 136 
30713, 133, 135 
30714, 132, 132 
30715, 131, 132 
30716, 131, 135 
30717, 131, 133 
30718, 131, 131 
30720, 134, 133 
30721, 135, 133 
30722, 133, 133 
30723, 133, 131 
30724, 131, 131 
30725, 131, 135 
30726, 134, 134 
30727, 132, 135 
30728, 134, 135 
30729, 134, 133 
30730, 131, 131 
30731, 133, 129 
30732, 130, 128 
30733, 125, 130 
30734, 128, 130 
30735, 127, 128 
30736, 124, 127 
30737, 124, 126 
30738, 124, 124 
30739, 124, 122 
30740, 121, 120 
30741, 119, 119 
30742, 119, 140 
30743, 152, 176 
30744, 185, 185 
30745, 178, 181 
30746, 178, 181 
30747, 178, 181 
30748, 176, 182 
30749, 177, 185 
30750, 176, 184 
30751, 186, 185 
30752, 187, 187 
30753, 180, 184 
30754, 181, 184 
30755, 181, 182 
30756, 183, 184 
30757, 184, 187 
30758, 185, 185 
30759, 188, 188 
30760, 184, 184 
30761, 188, 189 
30762, 186, 184 
30763, 183, 186 
30764, 178, 174 
30765, 181, 155 
30766, 158, 176 
30767, 153, 201 
30768, 185, 197 
30769, 196, 195 
30770, 192, 195 
30771, 193, 190 
30772, 197, 193 
30773, 192, 193 
30774, 191, 194 
30775, 193, 183 
30776, 187, 172 
30777, 171, 188 
30778, 180, 187 
30779, 190, 184 
30780, 187, 189 
30781, 185, 191 
30782, 190, 193 
30783, 186, 183 
30784, 184, 183 
30785, 184, 180 
30786, 183, 181 
30787, 183, 185 
30788, 179, 169 
30789, 176, 157 
30790, 161, 167 
30791, 155, 177 
30792, 174, 176 
30793, 176, 168 
30794, 175, 171 
30795, 173, 175 
30796, 164, 166 
30797, 163, 165 
30798, 168, 171 
30799, 170, 167 
30800, 168, 159 
30801, 161, 160 
30802, 157, 157 
30803, 150, 129 
30804, 130, 141 
30805, 140, 150 
30806, 145, 166 
30807, 152, 167 
30808, 155, 156 
30809, 143, 129 
30810, 123, 93 
30811, 93, 93 
30812, 74, 99 
30813, 79, 104 
30814, 104, 111 
30815, 118, 107 
30816, 118, 77 
30817, 102, 56 
30818, 74, 54 
30819, 58, 52 
30820, 50, 61 
30821, 52, 55 
30822, 58, 55 
30823, 64, 84 
30824, 79, 62 
30825, 56, 48 
30826, 51, 47 
30827, 53, 42 
30828, 46, 35 
30829, 38, 36 
30830, 34, 53 
30831, 32, 110 
30832, 45, 150 
30833, 101, 136 
30834, 148, 121 
30835, 135, 134 
30836, 119, 164 
30837, 133, 167 
30838, 159, 160 
30839, 171, 165 
30840, 164, 175 
30841, 170, 182 
30842, 178, 188 
30843, 186, 183 
30844, 194, 170 
30845, 194, 162 
30846, 187, 166 
30847, 181, 174 
30848, 181, 185 
30849, 185, 190 
30850, 189, 152 
30851, 194, 94 
30852, 160, 95 
30853, 108, 116 
30854, 106, 127 
30855, 118, 126 
30856, 121, 128 
30857, 129, 134 
30858, 135, 139 
30859, 141, 146 
30860, 145, 152 
30861, 149, 153 
30862, 149, 151 
30863, 149, 152 
30864, 146, 152 
30865, 145, 150 
30866, 146, 147 
30867, 146, 148 
30868, 142, 146 
30869, 139, 145 
30870, 141, 144 
30871, 140, 142 
30872, 140, 142 
30873, 137, 139 
30874, 137, 138 
30875, 137, 139 
30876, 135, 135 
30877, 135, 138 
30878, 134, 136 
30879, 133, 137 
30880, 133, 138 
30881, 133, 136 
30882, 132, 136 
30883, 132, 134 
30884, 130, 132 
30885, 128, 133 
30886, 131, 135 
30887, 131, 134 
30888, 131, 134 
30889, 129, 134 
30890, 130, 134 
30891, 131, 132 
30892, 130, 131 
30893, 128, 129 
30894, 127, 127 
30895, 127, 126 
30896, 125, 126 
30897, 123, 124 
30898, 122, 122 
30899, 119, 119 
30900, 116, 118 
30901, 115, 114 
30902, 111, 108 
30903, 107, 109 
30904, 105, 107 
30905, 103, 102 
30906, 96, 94 
30907, 85, 83 
30908, 71, 67 
30909, 54, 52 
30910, 46, 47 
30911, 49, 56 
30912, 57, 64 
30913, 65, 82 
30914, 78, 97 
30915, 86, 104 
30916, 89, 108 
30917, 92, 111 
30918, 95, 110 
30919, 93, 106 
30920, 95, 105 
30921, 95, 104 
30922, 93, 106 
30923, 92, 109 
30924, 89, 112 
30925, 87, 116 
30926, 89, 115 
30927, 88, 109 
30928, 87, 102 
30929, 84, 101 
30930, 81, 105 
30931, 83, 105 
30932, 86, 104 
30933, 86, 101 
30934, 88, 104 
30935, 91, 106 
30936, 93, 107 
30937, 93, 109 
30938, 95, 108 
30939, 94, 110 
30940, 97, 115 
30941, 102, 118 
30942, 103, 123 
30943, 104, 129 
30944, 110, 130 
30945, 115, 130 
30946, 119, 131 
30947, 124, 133 
30948, 128, 135 
30949, 131, 136 
30950, 132, 134 
30951, 134, 135 
30952, 133, 137 
30953, 133, 134 
30954, 135, 135 
30955, 137, 135 
30956, 137, 137 
30957, 136, 137 
30958, 134, 138 
30959, 135, 138 
30960, 136, 140 
30961, 136, 139 
30962, 136, 137 
30963, 136, 137 
30964, 135, 138 
30965, 136, 137 
30966, 133, 134 
30967, 132, 137 
30968, 135, 138 
30969, 136, 135 
30970, 135, 135 
30971, 132, 135 
30972, 132, 135 
30973, 135, 133 
30974, 133, 133 
30976, 133, 134 
30977, 133, 133 
30978, 133, 133 
30979, 133, 131 
30980, 131, 133 
30981, 131, 135 
30982, 135, 134 
30983, 134, 135 
30984, 135, 135 
30985, 135, 135 
30986, 133, 133 
30987, 131, 130 
30988, 129, 127 
30989, 128, 129 
30990, 130, 131 
30991, 130, 130 
30992, 128, 129 
30993, 127, 128 
30994, 126, 126 
30995, 124, 126 
30996, 122, 124 
30997, 120, 121 
30998, 119, 125 
30999, 140, 173 
31000, 176, 190 
31001, 185, 181 
31002, 181, 179 
31003, 181, 181 
31004, 181, 184 
31005, 182, 185 
31006, 185, 185 
31007, 184, 182 
31008, 185, 187 
31009, 187, 185 
31010, 184, 179 
31011, 184, 186 
31012, 182, 187 
31013, 184, 186 
31014, 187, 183 
31015, 185, 184 
31016, 188, 186 
31017, 184, 193 
31018, 189, 188 
31019, 184, 178 
31020, 186, 156 
31021, 174, 171 
31022, 155, 199 
31023, 176, 203 
31024, 201, 202 
31025, 197, 195 
31026, 195, 196 
31027, 195, 193 
31028, 190, 190 
31029, 193, 194 
31030, 193, 190 
31031, 194, 177 
31032, 183, 184 
31033, 172, 187 
31034, 188, 186 
31035, 187, 187 
31036, 184, 191 
31037, 189, 194 
31038, 191, 188 
31039, 193, 186 
31040, 183, 181 
31041, 183, 181 
31042, 180, 180 
31043, 181, 179 
31044, 185, 167 
31045, 169, 171 
31046, 157, 179 
31047, 167, 173 
31048, 177, 174 
31049, 176, 174 
31050, 168, 172 
31051, 171, 175 
31052, 175, 174 
31053, 166, 163 
31054, 165, 167 
31055, 171, 166 
31056, 167, 161 
31057, 159, 163 
31058, 160, 162 
31059, 157, 128 
31060, 129, 133 
31061, 141, 155 
31062, 150, 166 
31063, 166, 166 
31064, 167, 158 
31065, 156, 134 
31066, 129, 121 
31067, 93, 108 
31068, 93, 108 
31069, 99, 119 
31070, 104, 104 
31071, 111, 75 
31072, 107, 51 
31073, 77, 46 
31074, 56, 57 
31075, 54, 67 
31076, 52, 67 
31077, 61, 56 
31078, 55, 56 
31079, 55, 83 
31080, 84, 63 
31081, 62, 47 
31082, 48, 43 
31083, 47, 37 
31084, 42, 37 
31085, 35, 59 
31086, 36, 123 
31087, 53, 153 
31088, 110, 130 
31089, 150, 122 
31090, 136, 143 
31091, 121, 169 
31092, 134, 165 
31093, 164, 161 
31094, 167, 161 
31095, 160, 165 
31096, 165, 170 
31097, 175, 168 
31098, 182, 164 
31099, 188, 158 
31100, 183, 153 
31101, 170, 157 
31102, 162, 169 
31103, 166, 183 
31104, 174, 193 
31105, 185, 150 
31106, 190, 85 
31107, 152, 82 
31108, 94, 88 
31109, 95, 106 
31110, 116, 125 
31111, 127, 135 
31112, 126, 139 
31113, 128, 140 
31114, 134, 142 
31115, 139, 148 
31116, 146, 152 
31117, 152, 154 
31118, 153, 156 
31119, 151, 155 
31120, 152, 153 
31121, 152, 152 
31122, 150, 152 
31123, 147, 152 
31124, 148, 147 
31125, 146, 145 
31126, 145, 148 
31127, 144, 147 
31128, 142, 145 
31129, 142, 143 
31130, 139, 143 
31131, 138, 142 
31132, 139, 138 
31133, 135, 140 
31134, 138, 141 
31135, 136, 141 
31136, 137, 138 
31137, 138, 137 
31138, 136, 137 
31139, 136, 136 
31140, 134, 135 
31141, 132, 136 
31142, 133, 139 
31143, 135, 137 
31144, 134, 137 
31145, 134, 137 
31146, 134, 137 
31147, 134, 137 
31148, 132, 134 
31149, 131, 130 
31150, 129, 130 
31151, 127, 129 
31152, 126, 127 
31153, 126, 124 
31154, 124, 122 
31155, 122, 121 
31156, 119, 121 
31157, 118, 118 
31158, 114, 115 
31159, 108, 113 
31160, 109, 111 
31161, 107, 107 
31162, 102, 100 
31163, 94, 92 
31164, 83, 79 
31165, 67, 63 
31166, 52, 52 
31167, 47, 54 
31168, 56, 68 
31169, 64, 95 
31170, 82, 108 
31171, 97, 115 
31172, 104, 118 
31173, 108, 117 
31174, 111, 120 
31175, 110, 114 
31176, 106, 112 
31177, 105, 114 
31178, 104, 115 
31179, 106, 115 
31180, 109, 116 
31181, 112, 122 
31182, 116, 122 
31183, 115, 118 
31184, 109, 110 
31185, 102, 115 
31186, 101, 116 
31187, 105, 117 
31188, 105, 120 
31189, 104, 117 
31190, 101, 118 
31191, 104, 117 
31192, 106, 119 
31193, 107, 121 
31194, 109, 123 
31195, 108, 125 
31196, 110, 125 
31197, 115, 128 
31198, 118, 132 
31199, 123, 133 
31200, 129, 132 
31201, 130, 133 
31202, 130, 135 
31203, 131, 136 
31204, 133, 134 
31205, 135, 135 
31206, 136, 134 
31207, 134, 135 
31208, 135, 134 
31209, 137, 135 
31210, 134, 136 
31211, 135, 137 
31212, 135, 138 
31213, 137, 140 
31214, 137, 140 
31215, 138, 139 
31216, 138, 138 
31217, 140, 139 
31218, 139, 138 
31219, 137, 137 
31220, 137, 137 
31221, 138, 136 
31222, 137, 136 
31223, 134, 136 
31224, 137, 137 
31225, 138, 135 
31226, 135, 133 
31227, 135, 134 
31228, 135, 138 
31229, 135, 136 
31230, 133, 136 
31232, 134, 135 
31233, 134, 133 
31234, 133, 131 
31235, 133, 131 
31236, 131, 132 
31237, 133, 133 
31238, 135, 135 
31239, 134, 137 
31240, 135, 136 
31241, 135, 137 
31242, 135, 134 
31243, 133, 132 
31244, 130, 130 
31245, 127, 127 
31246, 129, 129 
31247, 131, 128 
31248, 130, 129 
31249, 129, 129 
31250, 128, 128 
31251, 126, 127 
31252, 126, 125 
31253, 124, 122 
31254, 121, 122 
31255, 125, 163 
31256, 173, 189 
31257, 190, 185 
31258, 181, 182 
31259, 179, 181 
31260, 181, 188 
31261, 184, 186 
31262, 185, 184 
31263, 185, 184 
31264, 182, 183 
31265, 187, 183 
31266, 185, 182 
31267, 179, 191 
31268, 186, 189 
31269, 187, 185 
31270, 186, 188 
31271, 183, 183 
31272, 184, 191 
31273, 186, 190 
31274, 193, 190 
31275, 188, 168 
31276, 178, 162 
31277, 156, 195 
31278, 171, 207 
31279, 199, 203 
31280, 203, 200 
31281, 202, 202 
31282, 195, 192 
31283, 196, 193 
31284, 193, 192 
31285, 190, 188 
31286, 194, 184 
31287, 190, 179 
31288, 177, 189 
31289, 184, 189 
31290, 187, 184 
31291, 186, 188 
31292, 187, 187 
31293, 191, 188 
31294, 194, 192 
31295, 188, 184 
31296, 186, 184 
31297, 181, 181 
31298, 181, 178 
31299, 180, 164 
31300, 179, 170 
31301, 167, 183 
31302, 171, 179 
31303, 179, 175 
31304, 173, 169 
31305, 174, 175 
31306, 174, 175 
31307, 172, 173 
31308, 175, 175 
31309, 174, 169 
31310, 163, 160 
31311, 167, 161 
31312, 166, 164 
31313, 161, 164 
31314, 163, 164 
31315, 162, 118 
31316, 128, 106 
31317, 133, 139 
31318, 155, 161 
31319, 166, 163 
31320, 166, 149 
31321, 158, 136 
31322, 134, 115 
31323, 121, 106 
31324, 108, 119 
31325, 108, 98 
31326, 119, 72 
31327, 104, 49 
31328, 75, 52 
31329, 51, 61 
31330, 46, 92 
31331, 57, 97 
31332, 67, 70 
31333, 67, 51 
31334, 56, 54 
31335, 56, 80 
31336, 83, 56 
31337, 63, 42 
31338, 47, 43 
31339, 43, 41 
31340, 37, 64 
31341, 37, 124 
31342, 59, 148 
31343, 123, 121 
31344, 153, 117 
31345, 130, 151 
31346, 122, 179 
31347, 143, 172 
31348, 169, 165 
31349, 165, 161 
31350, 161, 160 
31351, 161, 160 
31352, 165, 161 
31353, 170, 155 
31354, 168, 154 
31355, 164, 155 
31356, 158, 162 
31357, 153, 174 
31358, 157, 186 
31359, 169, 194 
31360, 183, 146 
31361, 193, 81 
31362, 150, 74 
31363, 85, 75 
31364, 82, 70 
31365, 88, 92 
31366, 106, 122 
31367, 125, 138 
31368, 135, 145 
31369, 139, 144 
31370, 140, 145 
31371, 142, 149 
31372, 148, 151 
31373, 152, 155 
31374, 154, 158 
31375, 156, 158 
31376, 155, 158 
31377, 153, 157 
31378, 152, 156 
31379, 152, 153 
31380, 152, 148 
31381, 147, 149 
31382, 145, 151 
31383, 148, 151 
31384, 147, 149 
31385, 145, 148 
31386, 143, 147 
31387, 143, 144 
31388, 142, 143 
31389, 138, 144 
31390, 140, 143 
31391, 141, 141 
31392, 141, 140 
31393, 138, 142 
31394, 137, 141 
31395, 137, 137 
31396, 136, 136 
31397, 135, 138 
31398, 136, 140 
31399, 139, 139 
31400, 137, 137 
31401, 137, 136 
31402, 137, 138 
31403, 137, 137 
31404, 137, 134 
31405, 134, 132 
31406, 130, 132 
31407, 130, 131 
31408, 129, 128 
31409, 127, 127 
31410, 124, 124 
31411, 122, 125 
31412, 121, 123 
31413, 121, 119 
31414, 118, 118 
31415, 115, 118 
31416, 113, 113 
31417, 111, 110 
31418, 107, 103 
31419, 100, 96 
31420, 92, 86 
31421, 79, 74 
31422, 63, 60 
31423, 52, 59 
31424, 54, 78 
31425, 68, 107 
31426, 95, 114 
31427, 108, 122 
31428, 115, 124 
31429, 118, 122 
31430, 117, 120 
31431, 120, 117 
31432, 114, 114 
31433, 112, 116 
31434, 114, 117 
31435, 115, 117 
31436, 115, 117 
31437, 116, 120 
31438, 122, 118 
31439, 122, 110 
31440, 118, 115 
31441, 110, 121 
31442, 115, 121 
31443, 116, 121 
31444, 117, 123 
31445, 120, 127 
31446, 117, 129 
31447, 118, 130 
31448, 117, 130 
31449, 119, 125 
31450, 121, 126 
31451, 123, 131 
31452, 125, 128 
31453, 125, 129 
31454, 128, 131 
31455, 132, 132 
31456, 133, 132 
31457, 132, 134 
31458, 133, 137 
31459, 135, 137 
31460, 136, 138 
31461, 134, 138 
31462, 135, 137 
31463, 134, 136 
31464, 135, 135 
31465, 134, 137 
31466, 135, 138 
31467, 136, 138 
31468, 137, 137 
31469, 138, 139 
31470, 140, 140 
31471, 140, 139 
31472, 139, 140 
31473, 138, 139 
31474, 139, 137 
31475, 138, 136 
31476, 137, 138 
31477, 137, 137 
31478, 136, 138 
31479, 136, 136 
31480, 136, 136 
31481, 137, 135 
31482, 135, 136 
31483, 133, 136 
31484, 134, 137 
31485, 138, 137 
31486, 136, 139 
31488, 135, 132 
31489, 135, 132 
31490, 133, 131 
31491, 131, 130 
31492, 131, 130 
31493, 132, 132 
31494, 133, 132 
31495, 135, 133 
31496, 137, 134 
31497, 136, 138 
31498, 137, 133 
31499, 134, 132 
31500, 132, 131 
31501, 130, 130 
31502, 127, 128 
31503, 129, 129 
31504, 128, 128 
31505, 129, 128 
31506, 129, 126 
31507, 128, 126 
31508, 127, 125 
31509, 125, 120 
31510, 122, 116 
31511, 122, 143 
31512, 163, 185 
31513, 189, 186 
31514, 185, 184 
31515, 182, 183 
31516, 181, 186 
31517, 188, 187 
31518, 186, 181 
31519, 184, 185 
31520, 184, 188 
31521, 183, 186 
31522, 183, 189 
31523, 182, 190 
31524, 191, 191 
31525, 189, 187 
31526, 185, 186 
31527, 188, 188 
31528, 183, 186 
31529, 191, 187 
31530, 190, 182 
31531, 190, 165 
31532, 168, 178 
31533, 162, 204 
31534, 195, 205 
31535, 207, 201 
31536, 203, 197 
31537, 200, 199 
31538, 202, 194 
31539, 192, 188 
31540, 193, 191 
31541, 192, 190 
31542, 188, 179 
31543, 184, 189 
31544, 179, 192 
31545, 189, 190 
31546, 189, 189 
31547, 184, 187 
31548, 188, 190 
31549, 187, 185 
31550, 188, 186 
31551, 192, 189 
31552, 184, 183 
31553, 184, 183 
31554, 181, 167 
31555, 178, 162 
31556, 164, 178 
31557, 170, 177 
31558, 183, 174 
31559, 179, 178 
31560, 175, 172 
31561, 169, 171 
31562, 175, 178 
31563, 175, 177 
31564, 173, 174 
31565, 175, 174 
31566, 169, 164 
31567, 160, 157 
31568, 161, 165 
31569, 164, 167 
31570, 164, 163 
31571, 164, 122 
31572, 118, 84 
31573, 106, 105 
31574, 139, 139 
31575, 161, 138 
31576, 163, 134 
31577, 149, 122 
31578, 136, 89 
31579, 115, 101 
31580, 106, 100 
31581, 119, 82 
31582, 98, 50 
31583, 72, 42 
31584, 49, 57 
31585, 52, 103 
31586, 61, 100 
31587, 92, 73 
31588, 97, 55 
31589, 70, 46 
31590, 51, 47 
31591, 54, 68 
31592, 80, 57 
31593, 56, 42 
31594, 42, 44 
31595, 43, 66 
31596, 41, 116 
31597, 64, 143 
31598, 124, 121 
31599, 148, 118 
31600, 121, 154 
31601, 117, 178 
31602, 151, 173 
31603, 179, 171 
31604, 172, 173 
31605, 165, 167 
31606, 161, 162 
31607, 160, 160 
31608, 160, 158 
31609, 161, 155 
31610, 155, 159 
31611, 154, 168 
31612, 155, 179 
31613, 162, 190 
31614, 174, 196 
31615, 186, 154 
31616, 194, 82 
31617, 146, 65 
31618, 81, 67 
31619, 74, 60 
31620, 75, 55 
31621, 70, 80 
31622, 92, 113 
31623, 122, 133 
31624, 138, 142 
31625, 145, 143 
31626, 144, 144 
31627, 145, 149 
31628, 149, 152 
31629, 151, 160 
31630, 155, 163 
31631, 158, 163 
31632, 158, 162 
31633, 158, 161 
31634, 157, 160 
31635, 156, 157 
31636, 153, 154 
31637, 148, 153 
31638, 149, 153 
31639, 151, 153 
31640, 151, 152 
31641, 149, 151 
31642, 148, 147 
31643, 147, 148 
31644, 144, 148 
31645, 143, 145 
31646, 144, 143 
31647, 143, 144 
31648, 141, 144 
31649, 140, 145 
31650, 142, 144 
31651, 141, 142 
31652, 137, 139 
31653, 136, 140 
31654, 138, 141 
31655, 140, 141 
31656, 139, 140 
31657, 137, 140 
31658, 136, 139 
31659, 138, 137 
31660, 137, 135 
31661, 134, 133 
31662, 132, 136 
31663, 132, 135 
31664, 131, 131 
31665, 128, 128 
31666, 127, 127 
31667, 124, 125 
31668, 125, 124 
31669, 123, 122 
31670, 119, 121 
31671, 118, 122 
31672, 118, 120 
31673, 113, 116 
